縣市,區域,郵遞區號,街路或聚落名稱
臺南市,中西區,700017,公園路
臺南市,中西區,700203,公園路
臺南市,北區,704033,公園路
臺南市,北區,704030,公園路
臺南市,北區,704006,公園路
臺南市,安南區,709023,公塭二街
臺南市,安南區,709023,公塭六街
臺南市,安南區,709007,公學路一段
臺南市,安南區,709007,公學路二段
臺南市,安南區,709027,公學路二段
臺南市,安南區,709007,公學路二段
臺南市,安南區,709027,公學路二段
臺南市,安南區,709027,公學路三段
臺南市,安南區,709026,公學路四段
臺南市,安南區,709026,公學路四段
臺南市,安南區,709026,公學路四段
臺南市,安南區,709023,公學路四段
臺南市,安南區,709026,公學路四段
臺南市,安南區,709023,公學路四段
臺南市,安南區,709023,公學路四段
臺南市,安南區,709023,公學路五段
臺南市,安南區,709023,公學路六段
臺南市,安南區,709008,公學路六段
臺南市,安南區,709023,公學路六段
臺南市,安南區,709008,公學路六段
臺南市,安南區,709023,公學路六段
臺南市,安南區,709008,公學路七段
臺南市,中西區,700010,友愛東街
臺南市,中西區,700024,友愛街
臺南市,中西區,700005,友愛街
臺南市,中西區,700003,友愛街
臺南市,中西區,700024,友愛街
臺南市,中西區,700005,友愛街
臺南市,中西區,700003,友愛街
臺南市,東區,701027,巴克禮路
臺南市,東區,701043,文化一街
臺南市,東區,701043,文化二街
臺南市,東區,701043,文化三街
臺南市,東區,701043,文化五街
臺南市,東區,701043,文化六街
臺南市,東區,701043,文化路
臺南市,安平區,708007,文平路
臺南市,安南區,709002,文安街
臺南市,北區,704029,文成一路
臺南市,北區,704029,文成二路
臺南市,北區,704028,文成二路
臺南市,北區,704029,文成二路
臺南市,北區,704029,文成三路
臺南市,北區,704026,文成三路
臺南市,北區,704029,文成三路
臺南市,北區,704031,文成三路
臺南市,北區,704029,文成五路
臺南市,北區,704029,文成路
臺南市,北區,704026,文成路
臺南市,北區,704029,文成路
臺南市,北區,704026,文成路
臺南市,中西區,700012,文和街
臺南市,東區,701038,文東街
臺南市,南區,702013,文南一街
臺南市,南區,702013,文南二街
臺南市,南區,702013,文南三街
臺南市,南區,702013,文南路
臺南市,中西區,700012,文祥街
臺南市,中西區,700013,文祥街
臺南市,中西區,700012,文祥街
臺南市,北區,704011,文賢一路
臺南市,北區,704011,文賢二街
臺南市,北區,704031,文賢三街
臺南市,中西區,700013,文賢路
臺南市,北區,704014,文賢路
臺南市,北區,704019,文賢路
臺南市,中西區,700013,文賢路
臺南市,北區,704014,文賢路
臺南市,北區,704011,文賢路
臺南市,北區,704031,文賢路
臺南市,南區,702023,水交社一街
臺南市,南區,702023,水交社路
臺南市,安平區,708001,世平一街
臺南市,安平區,708001,世平二街
臺南市,安平區,708001,世平三街
臺南市,安平區,708001,世平四街
臺南市,安平區,708001,世平五街
臺南市,安平區,708001,世平路
臺南市,安南區,709020,功安一街
臺南市,安南區,709020,功安二街
臺南市,安南區,709020,功安三街
臺南市,安南區,709020,功安四街
臺南市,安南區,709038,北安一街
臺南市,安南區,709038,北安二街
臺南市,安南區,709038,北安三街
臺南市,北區,704005,北安路一段
臺南市,北區,704027,北安路一段
臺南市,北區,704005,北安路一段
臺南市,北區,704020,北安路一段
臺南市,北區,704027,北安路一段
臺南市,安南區,709017,北安路二段
臺南市,安南區,709038,北安路二段
臺南市,安南區,709002,北安路二段
臺南市,安南區,709038,北安路二段
臺南市,安南區,709041,北安路三段
臺南市,安南區,709040,北安路三段
臺南市,安南區,709041,北安路三段
臺南市,安南區,709040,北安路四段
臺南市,安南區,709019,北安路四段
臺南市,北區,704020,北成路
臺南市,北區,704031,北成路
臺南市,北區,704020,北成路
臺南市,北區,704031,北成路
臺南市,安南區,709035,北汕尾一路
臺南市,安南區,709035,北汕尾二路
臺南市,安南區,709015,北汕尾二路
臺南市,安南區,709035,北汕尾二路
臺南市,安南區,709015,北汕尾二路
臺南市,安南區,709035,北汕尾三路
臺南市,安南區,709015,北汕尾三路
臺南市,安南區,709035,北汕尾三路
臺南市,安南區,709035,北汕尾三路
臺南市,安南區,709015,北汕尾三路
臺南市,安南區,709035,北汕尾三路
臺南市,北區,704033,北忠街
臺南市,中西區,700008,北門路一段
臺南市,中西區,700007,北門路一段
臺南市,東區,701005,北門路一段
臺南市,北區,704009,北門路二段
臺南市,北區,704013,北門路二段
臺南市,東區,701014,北門路二段
臺南市,北區,704009,北門路二段
臺南市,北區,704006,北門路二段
臺南市,北區,704006,北門路三段
臺南市,北區,704004,北華街
臺南市,北區,704002,北園街
臺南市,北區,704032,北園街
臺南市,北區,704032,北園街
臺南市,安平區,708002,古堡街
臺南市,安南區,709005,台江大道一段
臺南市,安南區,709036,台江大道一段
臺南市,安南區,709029,台江大道一段
臺南市,安南區,709028,台江大道二段
臺南市,安南區,709037,台江大道三段
臺南市,安南區,709026,台江大道三段
臺南市,安南區,709037,台江大道三段
臺南市,安南區,709026,台江大道三段
臺南市,安南區,709301,台江大道三段
臺南市,安南區,709023,台江大道四段
臺南市,安南區,709008,台江大道五段
臺南市,南區,702009,台南觀光城
臺南市,安南區,709035,四草大道
臺南市,安南區,709028,布袋一街
臺南市,安南區,709028,布袋二街
臺南市,安南區,709028,布袋三街
臺南市,安南區,709028,布袋五街
臺南市,安南區,709028,布袋六街
臺南市,安南區,709028,布袋七街
臺南市,安南區,709028,布袋路
臺南市,安平區,708002,平生路
臺南市,安平區,708013,平通路
臺南市,東區,701013,平實一街
臺南市,東區,701013,平實二街
臺南市,東區,701013,平實三街
臺南市,東區,701013,平實四街
臺南市,東區,701013,平實五街
臺南市,東區,701013,平實六街
臺南市,東區,701013,平實七街
臺南市,東區,701013,平實八街
臺南市,東區,701013,平實路
臺南市,安平區,708016,平豐路
臺南市,安南區,709035,本田路一段
臺南市,安南區,709015,本田路二段
臺南市,安南區,709035,本田路二段
臺南市,安南區,709402,本田路二段
臺南市,安南區,709035,本田路二段
臺南市,安南區,709035,本田路三段
臺南市,安南區,709037,本原街一段
臺南市,安南區,709037,本原街二段
臺南市,安南區,709042,本原街三段
臺南市,安南區,709042,本淵一街
臺南市,安南區,709042,本淵路
臺南市,中西區,700002,正德街
臺南市,中西區,700005,正興街
臺南市,中西區,700002,正興街
臺南市,中西區,700005,正興街
臺南市,中西區,700002,正興街
臺南市,北區,704005,正覺街
臺南市,中西區,700015,民生路一段
臺南市,中西區,700002,民生路二段
臺南市,中西區,700018,民生路二段
臺南市,中西區,700002,民生路二段
臺南市,中西區,700018,民生路二段
臺南市,東區,701005,民族一街
臺南市,東區,701005,民族路一段
臺南市,中西區,700007,民族路二段
臺南市,中西區,700006,民族路二段
臺南市,中西區,700007,民族路二段
臺南市,中西區,700006,民族路二段
臺南市,中西區,700001,民族路三段
臺南市,中西區,700018,民族路三段
臺南市,中西區,700001,民族路三段
臺南市,中西區,700018,民族路三段
臺南市,北區,704010,民德路
臺南市,中西區,700008,民權路一段
臺南市,中西區,700007,民權路二段
臺南市,中西區,700017,民權路二段
臺南市,中西區,700006,民權路二段
臺南市,中西區,700007,民權路二段
臺南市,中西區,700017,民權路二段
臺南市,中西區,700006,民權路二段
臺南市,中西區,700014,民權路三段
臺南市,中西區,700026,民權路三段
臺南市,中西區,700014,民權路三段
臺南市,中西區,700026,民權路三段
臺南市,安平區,708009,民權路四段
臺南市,中西區,700009,民權路四段
臺南市,中西區,700023,民權路四段
臺南市,中西區,700020,民權路四段
臺南市,南區,702011,永仁街
臺南市,南區,702004,永吉街
臺南市,安南區,709032,永安二街
臺南市,安南區,709005,永安路
臺南市,南區,702035,永成路一段
臺南市,南區,702035,永成路二段
臺南市,南區,702035,永成路三段
臺南市,南區,702031,永成路三段
臺南市,南區,702035,永成路三段
臺南市,南區,702031,永成路三段
臺南市,中西區,700026,永和街
臺南市,東區,701030,永東街
臺南市,南區,702022,永南一街
臺南市,南區,702022,永南二街
臺南市,南區,702022,永南三街
臺南市,南區,702022,永南四街
臺南市,南區,702022,永南街
臺南市,南區,702011,永春街
臺南市,中西區,700021,永華一街
臺南市,安平區,708008,永華二街
臺南市,安平區,708008,永華三街
臺南市,安平區,708010,永華三街
臺南市,安平區,708008,永華三街
臺南市,安平區,708010,永華三街
臺南市,安平區,708004,永華四街
臺南市,安平區,708008,永華五街
臺南市,安平區,708007,永華六街
臺南市,安平區,708008,永華七街
臺南市,安平區,708011,永華八街
臺南市,安平區,708005,永華八街
臺南市,安平區,708011,永華八街
臺南市,安平區,708005,永華八街
臺南市,安平區,708006,永華九街
臺南市,安平區,708003,永華十街
臺南市,安平區,708003,永華十一街
臺南市,安平區,708003,永華十二街
臺南市,南區,702020,永華路一段
臺南市,中西區,700021,永華路一段
臺南市,中西區,700004,永華路一段
臺南市,中西區,700021,永華路一段
臺南市,安平區,708008,永華路二段
臺南市,安平區,708012,永華路二段
臺南市,安平區,708003,永華路二段
臺南市,安平區,708008,永華路二段
臺南市,安平區,708201,永華路二段
臺南市,安平區,708012,永華路二段
臺南市,安平區,708003,永華路二段
臺南市,中西區,700019,永福路一段
臺南市,中西區,700005,永福路二段
臺南市,中西區,700015,永福路二段
臺南市,中西區,700005,永福路二段
臺南市,中西區,700015,永福路二段
臺南市,中西區,700001,永樂市場
臺南市,南區,702004,永興一街
臺南市,南區,702004,永興二街
臺南市,南區,702004,永興三街
臺南市,南區,702004,永興四街
臺南市,安南區,709009,永續一街
臺南市,安南區,709009,永續二街
臺南市,安南區,709010,永續三街
臺南市,安南區,709009,永續六街
臺南市,安南區,709010,永續八街
臺南市,安南區,709010,永續十街
臺南市,安南區,709022,永續十六街
臺南市,安南區,709022,永續十八街
臺南市,安南區,709022,永續二十街
臺南市,安南區,709009,永續二十二街
臺南市,安南區,709009,永續路
臺南市,東區,701036,生產路
臺南市,安南區,709022,生態一街
臺南市,安南區,709022,生態二街
臺南市,安南區,709022,生態街
臺南市,北區,704006,甲頂路
臺南市,東區,701012,立德一路
臺南市,東區,701012,立德二路
臺南市,東區,701012,立德三路
臺南市,東區,701012,立德四路
臺南市,東區,701012,立德五路
臺南市,東區,701012,立德六路
臺南市,東區,701012,立德七路
臺南市,東區,701012,立德八路
臺南市,東區,701012,立德九路
臺南市,東區,701012,立德十路
臺南市,東區,701012,立德十一路
臺南市,北區,704010,立賢路一段
臺南市,北區,704034,立賢路一段
臺南市,北區,704026,立賢路二段
臺南市,安平區,708003,光州一街
臺南市,安平區,708003,光州二街
臺南市,安平區,708003,光州三街
臺南市,安平區,708003,光州四街
臺南市,安平區,708003,光州五街
臺南市,安平區,708003,光州六街
臺南市,安平區,708003,光州七街
臺南市,安平區,708003,光州八街
臺南市,安平區,708003,光州路
臺南市,東區,701014,光明街
臺南市,東區,701001,光華街
臺南市,中西區,700013,光賢街
臺南市,安平區,708001,同平路
臺南市,安南區,709012,同安路
臺南市,安南區,709003,同安路
臺南市,安南區,709606,同安路
臺南市,安南區,709012,同安路
臺南市,安南區,709003,同安路
臺南市,南區,702021,同興路
臺南市,安南區,709038,安中一街
臺南市,安南區,709038,安中二街
臺南市,安南區,709024,安中路一段
臺南市,安南區,709014,安中路一段
臺南市,安南區,709024,安中路一段
臺南市,安南區,709003,安中路一段
臺南市,安南區,709014,安中路一段
臺南市,安南區,709034,安中路二段
臺南市,安南區,709203,安中路二段
臺南市,安南區,709202,安中路二段
臺南市,安南區,709201,安中路二段
臺南市,安南區,709042,安中路三段
臺南市,安南區,709020,安中路三段
臺南市,安南區,709042,安中路三段
臺南市,安南區,709020,安中路三段
臺南市,安南區,709042,安中路三段
臺南市,安南區,709021,安中路四段
臺南市,安南區,709042,安中路四段
臺南市,安南區,709021,安中路四段
臺南市,安南區,709031,安中路四段
臺南市,安南區,709021,安中路四段
臺南市,安南區,709042,安中路四段
臺南市,安南區,709021,安中路四段
臺南市,安南區,709031,安中路五段
臺南市,安南區,709302,安中路五段
臺南市,安南區,709031,安中路六段
臺南市,安平區,708012,安北路
臺南市,安平區,708001,安北路
臺南市,安平區,708012,安北路
臺南市,安平區,708001,安北路
臺南市,安平區,708012,安平路
臺南市,安平區,708009,安平路
臺南市,安平區,708002,安平路
臺南市,安平區,708001,安平路
臺南市,安南區,709029,安生街
臺南市,安南區,709034,安吉路一段
臺南市,安南區,709034,安吉路二段
臺南市,安南區,709007,安吉路三段
臺南市,安南區,709038,安西一街
臺南市,安南區,709038,安西二街
臺南市,安南區,709038,安西路
臺南市,安南區,709026,安佃二街
臺南市,安南區,709023,安佃七街
臺南市,安南區,709026,安佃八街
臺南市,安南區,709026,安佃九街
臺南市,安南區,709018,安和路一段
臺南市,安南區,709032,安和路一段
臺南市,安南區,709001,安和路一段
臺南市,安南區,709038,安和路一段
臺南市,安南區,709032,安和路一段
臺南市,安南區,709032,安和路二段
臺南市,安南區,709401,安和路二段
臺南市,安南區,709029,安和路三段
臺南市,安南區,709036,安和路四段
臺南市,安南區,709029,安和路四段
臺南市,安南區,709019,安和路五段
臺南市,安南區,709019,安和路六段
臺南市,安南區,709006,安昌街
臺南市,安南區,709009,安明路一段
臺南市,安南區,709009,安明路二段
臺南市,安南區,709015,安明路三段
臺南市,安南區,709008,安明路四段
臺南市,安南區,709016,安清路一段
臺南市,安南區,709016,安清路二段
臺南市,安南區,709016,安清路三段
臺南市,安南區,709018,安通一街
臺南市,安南區,709018,安通二街
臺南市,安南區,709018,安通三街
臺南市,安南區,709005,安通路二段
臺南市,安南區,709001,安通路二段
臺南市,安南區,709001,安通路三段
臺南市,安南區,709038,安通路四段
臺南市,安南區,709038,安通路五段
臺南市,安南區,709011,安通路五段
臺南市,安南區,709033,安通路六段
臺南市,安南區,709022,安富一街
臺南市,安南區,709022,安富街
臺南市,安平區,708001,安港路
臺南市,安南區,709025,安順路
臺南市,安南區,709007,安新一路
臺南市,安南區,709007,安新二路
臺南市,安南區,709007,安新五路
臺南市,安南區,709007,安新六路
臺南市,安南區,709016,安義路
臺南市,安南區,709039,安寧街
臺南市,安平區,708003,安億路
臺南市,安南區,709023,安興街
臺南市,安南區,709005,安豐一街
臺南市,安南區,709005,安豐二街
臺南市,安南區,709005,安豐三街
臺南市,安南區,709005,安豐四街
臺南市,安南區,709005,安豐五街
臺南市,安南區,709041,安豐六街
臺南市,安平區,708001,州平一街
臺南市,安平區,708001,州平二街
臺南市,安平區,708001,州平三街
臺南市,安平區,708001,州平路
臺南市,安平區,708001,州安一街
臺南市,安平區,708001,州安二街
臺南市,安平區,708001,州安三街
臺南市,安南區,709036,州南一街
臺南市,安南區,709036,州南二街
臺南市,安南區,709036,州南三街
臺南市,安南區,709036,州南五街
臺南市,安南區,709036,州南六街
臺南市,安南區,709036,州南七街
臺南市,安南區,709036,州南八街
臺南市,安南區,709036,州南十街
臺南市,安南區,709036,州南路
臺南市,中西區,700017,成功路
臺南市,中西區,700006,成功路
臺南市,中西區,700012,成功路
臺南市,北區,704003,成功路
臺南市,北區,704401,成功路
臺南市,北區,704018,成功路
臺南市,北區,704030,旭日街
臺南市,南區,702002,竹溪街
臺南市,東區,701018,自由路一段
臺南市,東區,701034,自由路一段
臺南市,東區,701018,自由路一段
臺南市,東區,701034,自由路一段
臺南市,東區,701017,自由路二段
臺南市,東區,701004,自由路三段
臺南市,東區,701022,自由路三段
臺南市,東區,701035,自由路三段
臺南市,東區,701022,自由路三段
臺南市,北區,704004,自強街
臺南市,中西區,700012,西和路
臺南市,中西區,700012,西和路
臺南市,中西區,700026,西和路
臺南市,中西區,700013,西和路
臺南市,中西區,700014,西門商場
臺南市,南區,702031,西門路一段
臺南市,南區,702005,西門路一段
臺南市,中西區,700401,西門路一段
臺南市,中西區,700004,西門路一段
臺南市,南區,702031,西門路一段
臺南市,南區,702005,西門路一段
臺南市,中西區,700019,西門路一段
臺南市,中西區,700003,西門路二段
臺南市,中西區,700015,西門路二段
臺南市,中西區,700014,西門路二段
臺南市,中西區,700005,西門路二段
臺南市,中西區,700015,西門路二段
臺南市,中西區,700006,西門路二段
臺南市,北區,704004,西門路三段
臺南市,北區,704010,西門路四段
臺南市,北區,704008,西門路四段
臺南市,北區,704005,西門路四段
臺南市,北區,704020,西門路四段
臺南市,北區,704008,西門路四段
臺南市,北區,704005,西門路四段
臺南市,中西區,700009,西湖街
臺南市,中西區,700007,西華南街
臺南市,北區,704033,西華街
臺南市,中西區,700018,西寧街
臺南市,中西區,700020,西賢一街
臺南市,中西區,700023,西賢一街
臺南市,中西區,700020,西賢二街
臺南市,中西區,700020,西賢五街
臺南市,中西區,700020,西賢六街
臺南市,中西區,700023,西賢街
臺南市,北區,704003,佑民街
臺南市,安南區,709023,佃北八街
臺南市,安南區,709023,佃西一街
臺南市,安南區,709023,佃西二街
臺南市,安南區,709023,佃西路
臺南市,東區,701034,利東街
臺南市,南區,702010,利南街
臺南市,北區,704029,育北街
臺南市,安平區,708016,育平一街
臺南市,安平區,708006,育平二街
臺南市,安平區,708016,育平三街
臺南市,安平區,708006,育平四街
臺南市,安平區,708006,育平五街
臺南市,安平區,708003,育平六街
臺南市,安平區,708012,育平七街
臺南市,安平區,708012,育平八街
臺南市,安平區,708014,育平九街
臺南市,安平區,708014,育平路
臺南市,安南區,709041,育安一街
臺南市,安南區,709005,育安二街
臺南市,安南區,709041,育安三街
臺南市,安南區,709005,育安四街
臺南市,安南區,709005,育安街
臺南市,北區,704029,育成路
臺南市,南區,702022,育南街
臺南市,安南區,709031,育英街
臺南市,北區,704025,育德一街
臺南市,北區,704034,育德二路
臺南市,北區,704025,育德二路
臺南市,北區,704034,育德二路
臺南市,北區,704025,育德二路
臺南市,北區,704025,育德三街
臺南市,北區,704010,育德路
臺南市,北區,704025,育德路
臺南市,北區,704010,育德路
臺南市,北區,704025,育德路
臺南市,東區,701005,育樂街
臺南市,北區,704025,育賢街
臺南市,中西區,700006,赤崁東街
臺南市,中西區,700006,赤嵌街
臺南市,中西區,700026,協和街
臺南市,中西區,700025,協進市場
臺南市,中西區,700014,和平街
臺南市,中西區,700012,和美街
臺南市,中西區,700026,和真街
臺南市,中西區,700012,和真街
臺南市,中西區,700026,和真街
臺南市,中西區,700012,和真街
臺南市,中西區,700012,和善街
臺南市,中西區,700019,和意路
臺南市,北區,704030,和緯路一段
臺南市,北區,704008,和緯路二段
臺南市,北區,704028,和緯路二段
臺南市,北區,704008,和緯路二段
臺南市,北區,704005,和緯路二段
臺南市,北區,704008,和緯路二段
臺南市,北區,704028,和緯路二段
臺南市,北區,704028,和緯路三段
臺南市,北區,704028,和緯路四段
臺南市,中西區,700013,和緯路四段
臺南市,北區,704028,和緯路四段
臺南市,中西區,700026,和緯路五段
臺南市,中西區,700020,和緯路五段
臺南市,北區,704028,和緯路五段
臺南市,北區,704035,和緯路五段
臺南市,安南區,709009,宜居一街
臺南市,安南區,709009,宜居二路
臺南市,安南區,709010,宜居三路
臺南市,安南區,709022,宜居路
臺南市,安南區,709009,宜居路
臺南市,安南區,709010,宜居路
臺南市,安南區,709022,宜居路
臺南市,中西區,700024,府中街
臺南市,安平區,708016,府平路
臺南市,安南區,709001,府安路二段
臺南市,安南區,709001,府安路三段
臺南市,安南區,709002,府安路四段
臺南市,安南區,709017,府安路五段
臺南市,安南區,709039,府安路五段
臺南市,安南區,709039,府安路六段
臺南市,安南區,709009,府安路六段
臺南市,安南區,709009,府安路七段
臺南市,東區,701002,府東街
臺南市,中西區,700021,府前一街
臺南市,中西區,700021,府前二街
臺南市,安平區,708015,府前三街
臺南市,安平區,708015,府前四街
臺南市,中西區,700010,府前路一段
臺南市,中西區,700016,府前路一段
臺南市,中西區,700010,府前路一段
臺南市,中西區,700005,府前路一段
臺南市,中西區,700016,府前路一段
臺南市,中西區,700025,府前路二段
臺南市,安平區,708007,府前路二段
臺南市,中西區,700025,府前路二段
臺南市,安平區,708007,府前路二段
臺南市,東區,701037,府連東路
臺南市,中西區,700011,府連路
臺南市,東區,701010,府連路
臺南市,東區,701001,府連路
臺南市,中西區,700011,府連路
臺南市,東區,701010,府連路
臺南市,東區,701001,府連路
臺南市,中西區,700019,府緯街
臺南市,南區,702034,府緯街
臺南市,中西區,700019,府緯街
臺南市,南區,702034,府緯街
臺南市,安平區,708002,延平街
臺南市,中西區,700001,忠孝街
臺南市,中西區,700014,忠明街
臺南市,中西區,700016,忠義路一段
臺南市,中西區,700202,忠義路一段
臺南市,中西區,700024,忠義路二段
臺南市,中西區,700005,忠義路二段
臺南市,中西區,700017,忠義路二段
臺南市,中西區,700024,忠義路二段
臺南市,中西區,700005,忠義路二段
臺南市,中西區,700017,忠義路二段
臺南市,北區,704003,忠義路三段
臺南市,安平區,708007,怡平路
臺南市,安平區,708005,怡平路
臺南市,安平區,708007,怡平路
臺南市,安平區,708005,怡平路
臺南市,安南區,709004,怡安路一段
臺南市,安南區,709003,怡安路二段
臺南市,安南區,709607,怡安路二段
臺南市,東區,701019,怡東路
臺南市,東區,701030,明東街
臺南市,南區,702030,明興路
臺南市,南區,702036,明興路
臺南市,南區,702021,明興路
臺南市,南區,702017,明興路
臺南市,南區,702030,明興路
臺南市,南區,702036,明興路
臺南市,南區,702021,明興路
臺南市,南區,702017,明興路
臺南市,東區,701041,東平路
臺南市,東區,701026,東光路一段
臺南市,東區,701026,東光路二段
臺南市,東區,701045,東安路
臺南市,東區,701041,東安路
臺南市,東區,701045,東安路
臺南市,東區,701041,東安路
臺南市,東區,701014,東安路
臺南市,東區,701004,東成街
臺南市,東區,701014,東和路
臺南市,東區,701002,東門路一段
臺南市,東區,701025,東門路二段
臺南市,東區,701024,東門路二段
臺南市,東區,701044,東門路二段
臺南市,東區,701037,東門路二段
臺南市,東區,701017,東門路二段
臺南市,東區,701032,東門路三段
臺南市,東區,701017,東門路三段
臺南市,東區,701036,東智街
臺南市,東區,701020,東寧路
臺南市,東區,701045,東寧路
臺南市,東區,701020,東寧路
臺南市,東區,701045,東寧路
臺南市,東區,701020,東寧路西段
臺南市,東區,701002,東榮街
臺南市,東區,701019,東興路
臺南市,北區,704017,東興路二段
臺南市,北區,704009,東豐路
臺南市,北區,704023,東豐路
臺南市,北區,704017,東豐路
臺南市,北區,704016,東豐路
臺南市,北區,704017,東豐路
臺南市,東區,701010,林森路一段
臺南市,東區,701024,林森路一段
臺南市,東區,701010,林森路一段
臺南市,東區,701021,林森路一段
臺南市,東區,701017,林森路一段
臺南市,東區,701025,林森路二段
臺南市,北區,704012,林森路三段
臺南市,中西區,700003,武英街
臺南市,中西區,700013,武聖路
臺南市,北區,704035,武聖路
臺南市,北區,704014,武聖路
臺南市,北區,704035,武聖路
臺南市,中西區,700008,武德街
臺南市,中西區,700002,河中街
臺南市,中西區,700011,法華街
臺南市,中西區,700022,法華街
臺南市,中西區,700011,法華街
臺南市,中西區,700022,法華街
臺南市,中西區,700021,金城街
臺南市,中西區,700003,金華新路
臺南市,南區,702011,金華路一段
臺南市,南區,702025,金華路一段
臺南市,南區,702030,金華路一段
臺南市,南區,702011,金華路一段
臺南市,南區,702025,金華路一段
臺南市,南區,702001,金華路二段
臺南市,南區,702033,金華路二段
臺南市,南區,702020,金華路二段
臺南市,南區,702007,金華路二段
臺南市,南區,702033,金華路二段
臺南市,南區,702401,金華路二段
臺南市,南區,702020,金華路二段
臺南市,中西區,700025,金華路三段
臺南市,中西區,700002,金華路三段
臺南市,中西區,700025,金華路三段
臺南市,中西區,700002,金華路三段
臺南市,中西區,700025,金華路四段
臺南市,北區,704018,金華路五段
臺南市,北區,704004,長北街
臺南市,安南區,709040,長和一街
臺南市,安南區,709025,長和路一段
臺南市,安南區,709040,長和路二段
臺南市,安南區,709204,長和路二段
臺南市,安南區,709040,長和路三段
臺南市,安南區,709006,長和路三段
臺南市,安南區,709007,長和路四段
臺南市,東區,701038,長東街
臺南市,南區,702020,長南街
臺南市,北區,704007,長勝北街
臺南市,北區,704007,長勝路
臺南市,安南區,709024,長溪路一段
臺南市,安南區,709028,長溪路一段
臺南市,安南區,709041,長溪路二段
臺南市,安南區,709027,長溪路二段
臺南市,安南區,709041,長溪路二段
臺南市,安南區,709037,長溪路二段
臺南市,安南區,709040,長溪路二段
臺南市,安南區,709028,長溪路二段
臺南市,安南區,709027,長溪路二段
臺南市,安南區,709027,長溪路三段
臺南市,東區,701037,長榮路一段
臺南市,東區,701003,長榮路二段
臺南市,東區,701020,長榮路三段
臺南市,北區,704023,長榮路四段
臺南市,北區,704023,長榮路五段
臺南市,北區,704007,長榮路五段
臺南市,北區,704007,長榮路五段
臺南市,北區,704004,長德街
臺南市,中西區,700014,長樂市場
臺南市,北區,704004,長賢街
臺南市,中西區,700010,青年路
臺南市,中西區,700008,青年路
臺南市,東區,701003,青年路
臺南市,中西區,700010,青年路
臺南市,中西區,700008,青年路
臺南市,東區,701003,青年路
臺南市,安南區,709031,青砂街一段
臺南市,安南區,709016,青砂街一段
臺南市,安南區,709031,青砂街一段
臺南市,安南區,709016,青砂街一段
臺南市,安南區,709016,青砂街二段
臺南市,安平區,708002,效忠街
臺南市,東區,701030,信東街
臺南市,中西區,700001,信義街
臺南市,中西區,700004,保安市場
臺南市,中西區,700025,保安路
臺南市,安南區,709028,保鎮街
臺南市,東區,701006,前鋒路
臺南市,東區,701005,前鋒路
臺南市,北區,704009,前鋒路
臺南市,東區,701006,前鋒路
臺南市,東區,701005,前鋒路
臺南市,北區,704009,前鋒路
臺南市,南區,702022,南功街
臺南市,南區,702030,南和路
臺南市,南區,702022,南明街
臺南市,中西區,700024,南門路
臺南市,中西區,700280,南門路
臺南市,南區,702032,南門路
臺南市,中西區,700016,南門路
臺南市,中西區,700022,南門路
臺南市,南區,702023,南門路
臺南市,中西區,700003,南華街
臺南市,北區,704001,南園街
臺南市,中西區,700024,南寧街
臺南市,中西區,700019,南寧街
臺南市,南區,702008,南寧街
臺南市,中西區,700024,南寧街
臺南市,中西區,700019,南寧街
臺南市,南區,702008,南寧街
臺南市,南區,702022,南樂街
臺南市,南區,702022,南豐街
臺南市,安南區,709008,城北路
臺南市,安平區,708001,城平路
臺南市,安南區,709031,城安一街
臺南市,安南區,709031,城安二街
臺南市,安南區,709031,城安三街
臺南市,安南區,709031,城安西街
臺南市,安南區,709031,城安東街
臺南市,安南區,709008,城安路
臺南市,安南區,709031,城西街一段
臺南市,安南區,709016,城西街一段
臺南市,安南區,709031,城西街一段
臺南市,安南區,709016,城西街一段
臺南市,安南區,709031,城西街一段
臺南市,安南區,709016,城西街一段
臺南市,安南區,709031,城西街一段
臺南市,安南區,709031,城西街一段
臺南市,安南區,709016,城西街二段
臺南市,安南區,709016,城西街三段
臺南市,東區,701018,城東街
臺南市,安南區,709015,城南路
臺南市,中西區,700010,城隍街
臺南市,中西區,700008,城隍街
臺南市,中西區,700010,城隍街
臺南市,中西區,700008,城隍街
臺南市,安平區,708011,建平一街
臺南市,安平區,708011,建平二街
臺南市,安平區,708015,建平三街
臺南市,安平區,708004,建平四街
臺南市,安平區,708004,建平五街
臺南市,安平區,708006,建平五街
臺南市,安平區,708004,建平五街
臺南市,安平區,708006,建平五街
臺南市,安平區,708004,建平六街
臺南市,安平區,708004,建平七街
臺南市,安平區,708006,建平七街
臺南市,安平區,708004,建平七街
臺南市,安平區,708006,建平七街
臺南市,安平區,708008,建平八街
臺南市,安平區,708012,建平八街
臺南市,安平區,708008,建平八街
臺南市,安平區,708005,建平八街
臺南市,安平區,708005,建平八街
臺南市,安平區,708015,建平九街
臺南市,安平區,708007,建平十街
臺南市,安平區,708010,建平十一街
臺南市,安平區,708010,建平十二街
臺南市,安平區,708010,建平十三街
臺南市,安平區,708010,建平十四街
臺南市,安平區,708010,建平十五街
臺南市,安平區,708010,建平十六街
臺南市,安平區,708015,建平十七街
臺南市,安平區,708015,建平路
臺南市,中西區,700004,建安街
臺南市,東區,701013,建東街
臺南市,南區,702020,建南路
臺南市,南區,702013,建南路
臺南市,南區,702022,建南路
臺南市,南區,702020,建南路
